2246	We must support the Scottish Independence	An independent Scotland has enormous economic potential to join other small European nations, especially as a leader in technology and renewable energy	supports
2247	We must support the Scottish Independence	Scotland has potential to be a leader in technology and renewable energy.	supports
2248	We must support the Scottish Independence	Small European nations would benefit from Scotland's economic potential.	supports
2249	We must support the Scottish Independence	Scotland has a proud history and has demonstrated since devolution different political interests	supports
2250	We must support the Scottish Independence	The union has worked for over three hundred years and most people feel comfortable with the joint Scots/British identity	refutes
2251	We must support the Scottish Independence	Devolution has demonstrated the ability of Scots to govern themselves not only as well as Westminster but with more civility	supports
2252	We must support the Scottish Independence	Scots can govern themselves better than Westminster.	supports
2253	We must support the Scottish Independence	Devolution shows that Scots are more than capable to govern themselves.	supports
2254	It does matter where you go to university or college	Certain Universities are impressive	supports
2255	It does matter where you go to university or college	Some universities are more prestigious than others.	supports
2256	It does matter where you go to university or college	Not every college is equally impressive.	supports
2257	It does matter where you go to university or college	Some universities are exceptional	supports
2258	It does matter where you go to university or college	There are a few impressive universities.	supports
2259	There Should be an English Parliament	English Devolution is a necessary step in ensuring English issues are dealt with	supports
2260	There Should be an English Parliament	It would give England recognition and representation	supports
2261	There Should be an English Parliament	England should have a representative parliament.	supports
2262	There Should be an English Parliament	England should have representation through a parliament.	supports
2263	There Should be an English Parliament	We do not need another layer of representation	refutes
2264	There Should be an English Parliament	Another layer of representation is not what we need,	refutes
2265	There Should be an English Parliament	Another layer of government will not be beneficial.	refutes
2266	Music should be free for all	"were can they get money to fend for their families as to some it""s proffession"	refutes
2267	Music should be free for all	For some people music making is a profession, and they have families to support.	refutes
2268	Music should be free for all	Where can professional musicians get money to fend for their families?	refutes
2269	Music should be free for all	This may actually cause the music industry to die out	refutes
2270	Music should be free for all	This may lead to the death of the music industry.	refutes
2271	Music should be free for all	This could cause the death of the music industry.	refutes
2272	Music should be free for all	Free music throttles (strangles) freedom of artistic expression	refutes
2273	Music should be free for all	Free distribution of music hinders creativity.	refutes
2274	Music should be free for all	Artistic expression is damaged by free music.	refutes
2275	Music should be free for all	The industry actually benefits despite claims to the contrary	supports
2276	Music should be free for all	Most people already get it for free already.	supports
2277	Music should be free for all	Music can be obtained freely.	supports
2278	Music should be free for all	All people can retrieve music free of charge.	supports
2279	Music should be free for all	It Takes Money To Make Music	refutes
2280	Music should be free for all	Making music costs money.	refutes
2281	Music should be free for all	Creating music requires money.	refutes
2282	Danish newspapers should not have published cartoons depicting the Prophet Mohammed	Citizens of western liberal democracies should never be required to adhere to religious norms that they do not hold	refutes
2283	Danish newspapers should not have published cartoons depicting the Prophet Mohammed	In a democratic society, even religious norms can be questioned.	refutes
2284	The Illegality Of Recreational Drugs Does More Harm Than Good	people who sell are making lots of money	refutes
2285	The Illegality Of Recreational Drugs Does More Harm Than Good	People selling illegal recreational drugs are raking it in.	refutes
2286	The Illegality Of Recreational Drugs Does More Harm Than Good	People who sell illegal drugs are making bunches of money.	refutes
2287	The Illegality Of Recreational Drugs Does More Harm Than Good	Allowing drug use is wrong – Prohibition must remain	refutes
2288	The Illegality Of Recreational Drugs Does More Harm Than Good	Drugs are dangerous, and the governement should discourage its use	refutes
2289	The Illegality Of Recreational Drugs Does More Harm Than Good	The government has a responsbility to discourage the use of dangerous activities, such as the use of drugs.	refutes
2290	The Illegality Of Recreational Drugs Does More Harm Than Good	The government must not endorse the use of drugs, which are dangerous.	refutes
2291	The Illegality Of Recreational Drugs Does More Harm Than Good	More people will take drugs if they are legal	refutes
2292	The Illegality Of Recreational Drugs Does More Harm Than Good	Drugs are safer when legal	supports
2293	The Illegality Of Recreational Drugs Does More Harm Than Good	Legal drugs are safer.	supports
2294	The Illegality Of Recreational Drugs Does More Harm Than Good	Drugs become safer when they are legalized.	supports
2295	The Illegality Of Recreational Drugs Does More Harm Than Good	People should be free to take drugs	supports
2296	The Illegality Of Recreational Drugs Does More Harm Than Good	Drugs should be legal for everyone.	supports
2297	The Illegality Of Recreational Drugs Does More Harm Than Good	Legalisation reduces crime	supports
2298	The Illegality Of Recreational Drugs Does More Harm Than Good	Crime is reduced when drugs are legalized.	supports
2299	The Illegality Of Recreational Drugs Does More Harm Than Good	There is less crime when drugs are legal.	supports
2300	The Illegality Of Recreational Drugs Does More Harm Than Good	Prohibition does not work; instead, it glamorizes drugs	supports
2301	We should drop the sanctions against Cuba.	Sanctions are necessary for national security	refutes
2302	We should drop the sanctions against Cuba.	The national well-being is best served by the continuation of economic sanctions against Cuba	refutes
2303	We should drop the sanctions against Cuba.	Cuba deserves sanctions	refutes
2304	We should drop the sanctions against Cuba.	Economic punishment is what Cuba should be subject to	refutes
2305	We should drop the sanctions against Cuba.	The actions of the Cuban government have merited the Cuban government economic penalty	refutes
2306	We should drop the sanctions against Cuba.	The people of Cuba are the victims of the embargo, opposed the intended target of the government.	supports
2307	We should drop the sanctions against Cuba.	Cuban citizens are paying the price for their government's actions.	supports
2308	We should drop the sanctions against Cuba.	The casualties of the embargo are the civilians of Cuba, not the government as ideal.	supports
2309	We should drop the sanctions against Cuba.	The embargo harms the people of Cuba, not the government as intended.	supports
2310	We should drop the sanctions against Cuba.	Sanctions harm the Cuban people.	supports
2311	We should drop the sanctions against Cuba.	Economic benefits of ending sanctions	supports
2312	We should drop the sanctions against Cuba.	If sanctions were lifted trade benefits would flow to all parties to trade.	supports
2313	We should drop the sanctions against Cuba.	Sanctions are not working	supports
2314	We should drop the sanctions against Cuba.	The Cuban government is unaffected by the sanctions.	supports
2315	We should drop the sanctions against Cuba.	Where the people and not the government shoulder the burden, sanctions don't work.	supports
2316	We should drop the sanctions against Cuba.	The United States should end the Cuba embargo because its 50-year policy has failed to achieve its goals.	supports
2317	We should drop the sanctions against Cuba.	After 50 years the Cuba embargo has shown no results so the US should end it.	supports
2318	We should drop the sanctions against Cuba.	The Cuba embargo has failed to achieve its goal after 50 years so the US should end it.	supports
2319	We should drop the sanctions against Cuba.	The embargo enables the United States to apply pressure on the Cuban government to improve human rights.	refutes
2320	We should drop the sanctions against Cuba.	The United States should not have different trading and travel policies for Cuba than for other countries with governments or policies it opposes.	supports
2321	We should drop the sanctions against Cuba.	The embargo prevents the people of Cuba from joining the digital age by cutting them off from technology, and restricts the electronic flow of information to the island.	supports
2322	We should drop the sanctions against Cuba.	Cubans can't join the digital era while under embargo due to lack of electronic access.	supports
2323	We should drop the sanctions against Cuba.	The United States should maintain the Cuba embargo because Cuba has not met the conditions required to lift it.	refutes
2324	We should drop the sanctions against Cuba.	Ending the embargo before the Cuban government meets the conditions specified by US law would make the United States look weak.	refutes
2325	We should drop the sanctions against Cuba.	The embargo is a relic of Cold War Era thinking and is unnecessary because Cuba does not pose a threat to the United States.	supports
2326	We should drop the sanctions against Cuba.	The Cuba embargo is a product of Cold War Era mentality thus obsolete for Cuba is not a threat to the US.	supports
2327	We should drop the sanctions against Cuba.	Cuba should be subject to sanctions because it is known to have repeatedly supported acts of terrorism.	refutes
2328	We should drop the sanctions against Cuba.	Cuba is knows to sponsor terrorism so sanctions are appropriate.	refutes
2329	We should drop the sanctions against Cuba.	Because Cuba supports terrorism, it should have sanctions levvied against it.	refutes
2330	We should drop the sanctions against Cuba.	The United States is able to target the Cuban government with its embargo while still providing assistance to Cuban citizens.	refutes
2331	We should drop the sanctions against Cuba.	The embargo should be maintained because open travel is insufficient to promote change in Cuba; many democratic countries already allow travel to Cuba with no results.	refutes
2332	We should drop the sanctions against Cuba.	The embargo must be upheld as others have allowed open travel with no results.	refutes
2333	We should drop the sanctions against Cuba.	Open travel to Cuba has not yielded change so the embargo should continue.	refutes
2334	We should drop the sanctions against Cuba.	Lifting the embargo would put pressure on Cuba to address problems that it had previously blamed on US sanctions.	supports
2335	We should drop the sanctions against Cuba.	Most of the world opposes the embargo, and maintaining it is detrimental to the reputation of the United States among the international community.	supports
2336	We should drop the sanctions against Cuba.	Maintaining a widely-reviled embargo damages the US's diplomatic reputation.	supports
2337	We should drop the sanctions against Cuba.	The global community opposes the embargo, and maintaining it hurts the US diplomatically.	supports
2338	We should drop the sanctions against Cuba.	The Cuban government has consistently responded to US attempts to soften the embargo with acts of aggression, raising concerns about what would happen if the sanctions were fully lifted.	refutes
2339	We should drop the sanctions against Cuba.	Free trade, not the isolation of an embargo, can promote democracy in Cuba.	supports
2340	We should drop the sanctions against Cuba.	Free trade in lieu of embargo can promote Cuban democracy.	supports
2341	We should drop the sanctions against Cuba.	Instead of embargo, free trade will promote democracy in Cuba.	supports
2342	We should drop the sanctions against Cuba.	The uncertainty over who will succeed Raúl Castro makes it unwise for the United States to change its policy before a new leader is in place.	refutes
2343	We should drop the sanctions against Cuba.	There is no definitive replacement for Raul Castro, which makes it unwise for the US to implement new policies at this time.	refutes
2344	We should drop the sanctions against Cuba.	Until the US knows who will replace Raul Castro, it does not make sense to put new policies in place.	refutes
2345	We should drop the sanctions against Cuba.	Cuba has not demonstrated a willingness to negotiate in good faith with the United States.	refutes
2346	We should drop the sanctions against Cuba.	Cuba seems unwilling to negotiate with the US.	refutes
2347	We should drop the sanctions against Cuba.	Cuba seems reluctant to genuinely engage with the US.	refutes
2348	Use and Misuse of Internet	A lot of research points to the fact that internet/television addiction causes grades to suffer and is bad also for your eyes	supports
2349	Tanzania’s taxation on mobile phones is a good model	Taxes cannot be justified while the network is poor	refutes
2350	Plastic Bags should be banned	They litter our streets	supports
2351	Plastic Bags should be banned	our streets are littered	supports
2352	Plastic Bags should be banned	so what do we carry our shopping in?	refutes
2353	Plastic Bags should be banned	what do we carry our shipping in?	refutes
2354	Plastic Bags should be banned	how do we carry our shipping?	refutes
2355	Plastic Bags should be banned	PLASTIC BAGS DONT HARM THE ENVIRONMENT	refutes
2356	Plastic Bags should be banned	Plastic bags suffocate and kill	supports
2357	Plastic Bags should be banned	Causes expense to consumers in a time of recession	refutes
2358	Plastic Bags should be banned	NO,need to ban just reduce the use of plastic	refutes
2359	We should support enforcing term limits on the executive branch of government	A strong, consistent executive may be desirable in many cases.	refutes
2360	We should support enforcing term limits on the executive branch of government	There are some circumstances when one would want a strong, consistent executive branch of government in place.	refutes
2361	We should support enforcing term limits on the executive branch of government	There are many instances when having a powerful, unlimited executive branch of government is best.	refutes
2362	We should support enforcing term limits on the executive branch of government	It may at some point be desirable to keep around a certain executive longer than terms decide	refutes
2363	We should support enforcing term limits on the executive branch of government	In some instances it may be better to not have term limits if there is a good leader at the time	refutes
2364	We should support enforcing term limits on the executive branch of government	Freeing the executive from re-election concerns can help focus attention on the public interest	refutes
2365	We should support enforcing term limits on the executive branch of government	The longer a single leader remains in power, the more entrenched his grip becomes, and the more likely he is to use his office to his personal advantage.	supports
2366	We should support enforcing term limits on the executive branch of government	Longer terms for Politicians could lead to unfairness in governing	supports
2367	We should support enforcing term limits on the executive branch of government	If a single leader sits on the throne for too long, it's more likely for the leader to exploit his or her power.	supports
2368	We should support enforcing term limits on the executive branch of government	The longer a politician remains in office, the more entrenched his grip becomes, and the more likely he is to use his office to his personal advantage:	supports
2369	We should support enforcing term limits on the executive branch of government	If there's no term limit, the leader will likely exploit his power to personal advantages by staying too long in the office.	supports
2370	We should support enforcing term limits on the executive branch of government	the longer someone is  in power, the more likely he will use it for personal advantage	supports
2371	We should support enforcing term limits on the executive branch of government	as times went one, the more someone is in control of his power, the more likely he will succumb to use such power for personal advantage	supports
2372	We should support enforcing term limits on the executive branch of government	By imposing mandatory term limits on politicians, we are saying the citizens are not capable of making good decisions about their elected officials.	refutes
2373	We should support enforcing term limits on the executive branch of government	Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their leaders on their own.	refutes
2374	We should support enforcing term limits on the executive branch of government	The use of term limits in politics shows a lack of faith in the ability of voters to choose the best candidate for office.	refutes
2375	We should support enforcing term limits on the executive branch of government	Term limits should be voted on	refutes
2376	We should support enforcing term limits on the executive branch of government	By having term limits, it makes voters feel that they can't decide on a leader by themselves	refutes
2377	We should support enforcing term limits on the executive branch of government	With term limits, voters are not seen as intelligent voters	refutes
2378	We should support enforcing term limits on the executive branch of government	Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their representatives without guidance:	refutes
2379	We should support enforcing term limits on the executive branch of government	term limits help with fresh ideas	supports
2380	We should support enforcing term limits on the executive branch of government	Term limits allows new blood in the office and prevents one leader from staying in power for too long.	supports
2381	We should support enforcing term limits on the executive branch of government	Term limits check the power of incumbency as an election-winning tool and allow new and energetic leaders and ideas to flourish.	supports
2382	We should support enforcing term limits on the executive branch of government	term limits allow a balance check and allow for new fresh leaders to take position	supports
2383	We should support enforcing term limits on the executive branch of government	it is our best interest to have term limits for diversity	supports
2384	We should support enforcing term limits on the executive branch of government	Term limits create more competitive elections for public office that empower new leaders and ideas:	supports
2385	We should support enforcing term limits on the executive branch of government	Having a new leader allow new ideas and thoughts in the office.	supports
2386	We should support enforcing term limits on the executive branch of government	Having term limits on some leaders, puts too much power in the hands of non-limited officials.	refutes
2387	We should support enforcing term limits on the executive branch of government	When some leaders are subject to term limits and some are not, the balance of power in uneven.	refutes
2388	We should support enforcing term limits on the executive branch of government	With term limits, there is too much power given to those that aren't leaders	refutes
2389	We should support enforcing term limits on the executive branch of government	Term limits take too much power away from the leaders that were chosen	refutes
2390	We should support enforcing term limits on the executive branch of government	The executive branch of government, having no countervailing voices to the leader s’ within it, must be checked by limiting tenancy in office.	supports
2391	We should support enforcing term limits on the executive branch of government	By imposing a term limit in office, we can limit the power of executive branch of government.	supports
2392	We should support enforcing term limits on the executive branch of government	The power of executive branch of government must be checked by having a term limit for the leader in the office.	supports
2393	We should support enforcing term limits on the executive branch of government	there should be a tenancy for the executive branch of government as to keep in check the power of its leaders	supports
2394	We should support enforcing term limits on the executive branch of government	the executives brances with no opposing voices to the leaders must be imposed term limits	supports
2395	We should support enforcing term limits on the executive branch of government	congress needs term limits to ensure different points of views	supports
2396	We should support enforcing term limits on the executive branch of government	The incentive for corruption and self-enrichment in office is increased by term limits:	refutes
2397	We should support enforcing term limits on the executive branch of government	Term limits could lead one to be more dishonest to get the job done quicker	refutes
2398	Launching a military coup against a democratic government can be justified	A coup makes it more difficult to trust in democracy	refutes
2399	Launching a military coup against a democratic government can be justified	There could be reasons to start a coup against the government but that would not be good for democracy.	refutes
2400	Launching a military coup against a democratic government can be justified	A military coup could be justified but it would make democracy fragile.	refutes
2401	Launching a military coup against a democratic government can be justified	The army is not the best institution to run a country	refutes
2402	Launching a military coup against a democratic government can be justified	Even if there is justification to launch a coup against the government, having the army ruling after that could be worse.	refutes
2403	Launching a military coup against a democratic government can be justified	The army is not the best option to rule a country, therefore a military coup is not always the best option.	refutes
2404	Bribery is sometimes acceptable	Bribery is sometimes the cost of doing business	supports
2405	Bribery is sometimes acceptable	Bribery is occasionally a necessary price of engaging in business.	supports
2406	Bribery is sometimes acceptable	Sometimes bribery is a required cost of business	supports
2407	Bribery is sometimes acceptable	Bribery is morally wrong	refutes
2408	Bribery is sometimes acceptable	Bribery can never be justified, as it is immoral.	refutes
2409	Bribery is sometimes acceptable	There is no justification that can make bribery anything other than immoral.	refutes
2410	Bribery is sometimes acceptable	The demand for bribes would end if companies stopped supplying them	refutes
2411	Bribery is sometimes acceptable	Bribery is sometimes necessary for survival	supports
2412	Bribery is sometimes acceptable	In some circumstances, bribery is absolutely necessary.	supports
2413	Bribery is sometimes acceptable	Sometimes situations necessitate bribery.	supports
2414	Bribery is sometimes acceptable	Individuals may have no choice	supports
2415	Bribery is sometimes acceptable	Variation in standards leads to a ‘race to the bottom’ of corruptibility	refutes
2416	Bribery is sometimes acceptable	Bribery is only wrong under a Western-centric notion of corruption	supports
2417	Bribery is sometimes acceptable	Bribery is not considered wrong in all cultures.	supports
2418	Opinion polls harm the democratic process	Opinion polls are a forum for public expression and should be protected	refutes
2419	Opinion polls harm the democratic process	Opinion polls provide useful information to politicians.	refutes
2420	Opinion polls harm the democratic process	Politicians can rely on opinion polls.	refutes
2421	Opinion polls harm the democratic process	One way that politicians learn about the public is through opinion polls.	refutes
2422	The human genome should be patented	Transgenic animals are a medium through which human lives can be bettered	supports
2423	The human genome should be patented	Cruelty to animals 90% death rate cloning project	refutes
2424	The human genome should be patented	Cloning projects with 90% death rate is cruelty to animals.	refutes
2425	The human genome should be patented	Cloning projects are cruelty to animals since they have a 90% death rate.	refutes
2426	The human genome should be patented	Genetic modification is inevitable and can only be beneficial in good hands	supports
2427	The human genome should be patented	When entities patent genes they open doors to research that saves lives	supports
2428	The human genome should be patented	There are life-saving benefits to patenting genes.	supports
2429	The human genome should be patented	Patenting genes can lead to research that can help humanity and save lives.	supports
2430	Abolish the US Electoral College	The Electoral College ensures that all parts of the country are involved in selecting the President of the United States.	refutes
2431	Abolish the US Electoral College	The electoral college prevents a tyranny of the majority.	refutes
2432	Abolish the US Electoral College	The electoral college weakens incentives for voting and party building.	supports
2433	Abolish the US Electoral College	The electoral college makes certain voters decline to vote.	supports
2434	Abolish the US Electoral College	Voters and party builders are undermined by the electoral college.	supports
2435	Abolish the US Electoral College	With the electoral college in place, it weakens people's incentives for voting.	supports
2436	Abolish the US Electoral College	The electoral college goes against the democratic system because it hinders party building and has a negative impact on voting.	supports
2437	Abolish the US Electoral College	The electoral college forces candidates to win broad coalitions across the country, encouraging national harmony.	refutes
2438	Abolish the US Electoral College	Casting votes by state forces candidates to be attentive to local interests, which they would otherwise ignore in a national campaign.	refutes
2439	Abolish the US Electoral College	The electoral college violates the democratic principle of equality in voting	supports
2440	Abolish the US Electoral College	The electoral college violates principles of equity.	supports
2441	Abolish the US Electoral College	America's electoral college should be done away with because it violates the democratic principle of equality in voting.	supports
2442	Abolish the US Electoral College	The electoral college is just a violation of voter equality.	supports
2443	Abolish the US Electoral College	The electoral college violates the democratic principle that the winner should be the candidate receiving the most votes.	supports
2444	Abolish the US Electoral College	The electoral college goes against the idea that whoever earns the most votes wins.	supports
2445	Abolish the US Electoral College	The electoral college is just a violation of democratic principles and should be abolished.	supports
2446	Abolish the US Electoral College	The reasons for which the Founding Fathers created the Electoral College are no longer relevant.	supports
2447	Abolish the US Electoral College	"The Electoral College gives too much power to ""swing states"" and allows the presidential election to be decided by a handful of states."	supports
2448	Abolish the US Electoral College	The Electoral College ignores the will of the people.	supports
2449	Abolish the US Electoral College	The Electoral College guarantees certainty to the outcome of the presidential election.	refutes
2450	We should fear the power of government over the Internet	Internet regulation is an attempt by big interest groups to regulate the internet in their favour	supports
2451	We should fear the power of government over the Internet	Internet regulation is necessary to ensure a safe internet	refutes
2452	We should fear the power of government over the Internet	A regulated internet is a safe internet.	refutes
2453	We should fear the power of government over the Internet	Internet regjulation is a euphemism for censorship	supports
2454	We should fear the power of government over the Internet	Internet governance is necessary to combat heinous crimes committed via the internet	refutes
2455	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Personality politics is harmful to the democratic process	supports
2456	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Celebrities becoming involved in politics can be detrimental to democracy.	supports
2457	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Celebrity involvement can act as a ‘gateway’ to get more people engaged in politics	refutes
2458	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Celebrities offer a means for people to become invested in politics, and to vote.	refutes
2459	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Citizens are more likely to become interested in politics and commit to vote if celebrities are more involved in politics.	refutes
2460	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Celebrity involvement can highlight minority interests	refutes
2461	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Celebrities getting involved shows a highlight on the minority interests.	refutes
2462	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Where celebrity involvement is concerned, it shows a highlight in minority interests.	refutes
2463	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	This is an unjust use of unelected power	supports
2464	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	The prevalence of celebrities in politics to sway opinions is unjust, and a bad use of unelected power.	supports
2465	Film stars, music stars and other popular entertainers should not be participating in party-political campaigns	Celebrities abuse their unelected power when becoming involved in politics.	supports
2466	Romeo and Juliet is unsuccessful as a tragedy	It does not focus on moral condemnation of the couple but of passion of love	refutes
2467	Romeo and Juliet is unsuccessful as a tragedy	Modern teenagers do not relate to Shakespearian plays	supports
2468	Stop the Olympic Games	It  sanctions and encourages 'Islamophobic' panics and promotes the excessive 'securitisation' of the globe	supports
2469	Stop the Olympic Games	This would result in Islamophobic panics and knee jerk reactions across the world.	supports
2470	Stop the Olympic Games	Islamophobic panic and excessive security would be sanctioned by this action.	supports
2471	Stop the Olympic Games	The Olympic spirit is a universal message for peace and togetherness	refutes
2472	Stop the Olympic Games	Part of the Olympic spirit is to remind everyone that we are all human and should respect one another.	refutes
2473	Stop the Olympic Games	The host city becomes an international hotspot for business investment, develops a new 'creative industry' and encourages new practices of cultural consumption	refutes
2474	Stop the Olympic Games	It is an honour for the host city and provides global recognition	refutes
2475	Stop the Olympic Games	Hosting the Olympic Games for the first time can be historic for a nation.	refutes
2476	Stop the Olympic Games	The Olympics displace and burden residents of the host country and city.	supports
2477	Stop the Olympic Games	The Olympics place a strain on the residents of the host city and country.	supports
2478	Stop the Olympic Games	Hosting the Olympics can be more trouble than it's worth for those who live there.	supports
2479	Stop the Olympic Games	The Olympics increase a host country's global trade and stature.	refutes
2480	Stop the Olympic Games	The Olympics increase valuable tourism, which can boost local economies	refutes
2481	Stop the Olympic Games	The Olympics create a sense of national pride.	refutes
2482	Stop the Olympic Games	Benefits of hosting the olympic games.	refutes
2483	The Dalai Lama’s ‘third way’ in Tibet	The 'Middle Way' has international support	supports
2484	The Dalai Lama’s ‘third way’ in Tibet	The Dalai Lama is no longer relevant to Tibet's future	refutes
2485	The United Nations Security Council should be expanded	The Security council needs to be more democratic.	supports
2486	The United Nations Security Council should be expanded	The current Security Council doesn't reflect the economic reality of the 21st century.	supports
2487	The United Nations Security Council should be expanded	A rise in UN membership should be reflected also in an increase in Security Council members.	supports
2488	The United Nations Security Council should be expanded	It should be reflected in the increase in Security Council members that there is a rise in UN membership.	supports
2489	The United Nations Security Council should be expanded	The increase in Security Council members is something that needs to also be reflected in the rise of UN membership.	supports
2490	The United Nations Security Council should be expanded	There is a growing imbalance between developing and developed countries representation in the Council.	supports
2491	The United Nations Security Council should be expanded	A UNSC reform is very hard to achieve due to the many different interests and demands.	refutes
2492	The United Nations Security Council should be expanded	The many various interests and the demands makes a UNSC reform really tough to achieve.	refutes
2493	The United Nations Security Council should be expanded	If it wasn't for the various interests and demands. it wouldn't be so hard on achieving a UNSC reform.	refutes
2494	The EU does have a future	Encourages a single community	supports
2495	The EU does have a future	The European Union is too centralised	refutes
2496	The EU does have a future	There have been tests on the EU's ability to create a common foreign policy that it has failed.	refutes
2497	The EU does have a future	Tests have been failed by the EU on its ability to create a common foreign policy.	refutes
2498	The EU does have a future	The ability of the EU to create a common foreign policy is a failure, as shown from multiple tests.	refutes
2499	Grant politicians immunity from prosecution	Immunity for politicians is an unjust double standard	refutes
2500	Grant politicians immunity from prosecution	Immunity creates a perverse incentive to hang on to their office as long as possible.	refutes
2501	Grant politicians immunity from prosecution	Politicians should be able to make difficult decisions without fear that selecting one option will lead to their incarceration.	supports
2502	Grant politicians immunity from prosecution	The ability to prosecute politicians is the ultimate protection against the abuse of power.	refutes
2503	Grant politicians immunity from prosecution	Seeing a politician put on trial hurts the integrity of their office.	supports
2504	Grant politicians immunity from prosecution	The public may have less respect for an office if the officeholder is put on trial	supports
2505	Grant politicians immunity from prosecution	In the event of major abuses of power it should be the public that holds politicians to account.	refutes
2506	Grant politicians immunity from prosecution	The public should be made aware of major abuses of power so that they can hold politicians accountable	refutes
2507	Grant politicians immunity from prosecution	Immunity for politicians hurts the image of their office	refutes
2508	Grant politicians immunity from prosecution	Giving politicians’ immunity from prosecution allows them to focus on performing their duties	supports
2509	Grant politicians immunity from prosecution	If politicians are less worried about prosecution, they may be more inclined to do more	supports
2510	Grant politicians immunity from prosecution	Immunity from prosecution allows politicians more freedom to do what they think is right in their office	supports
2511	All illegal immigrants must be repatriated	Alternatives are better	refutes
2512	All illegal immigrants must be repatriated	Repatriation is expensive and unrealistic	refutes
2513	All illegal immigrants must be repatriated	There needs to be a tough stance to prevent illegal immigration.	supports
2514	All illegal immigrants must be repatriated	Repatriation is immoral	refutes
2515	All illegal immigrants must be repatriated	It's wrong to send someone back to their own country.	refutes
2516	All illegal immigrants must be repatriated	People should not be made to return to their own country, it's just wrong!	refutes
2517	We should not slaughter animals which have not been stunned first.	Slaughter without stunning is painful for the animal	supports
2518	We should not slaughter animals which have not been stunned first.	slaughter is painful when animals are not stunnded	supports
2519	We should not slaughter animals which have not been stunned first.	slaughtering without proper procedure results in pain	supports
2520	We should not slaughter animals which have not been stunned first.	Unless animals are stunned prior to being slaughtered, the slaughter will cause the animal great pain.	supports
2521	We should not slaughter animals which have not been stunned first.	When one considers the pain animals will suffer if they are slaughtered without first being stunned, slaughter without stunning should be seen as inhumane.	supports
2522	We should not slaughter animals which have not been stunned first.	The problem is not significant.	refutes
2523	We should not slaughter animals which have not been stunned first.	This is not a significant problem.	refutes
2524	We should not slaughter animals which have not been stunned first.	This is not a big problem.	refutes
2525	We should not slaughter animals which have not been stunned first.	The slaughter of animals before stunning them is not a significant issue.	refutes
2526	Abolish congressional earmarks	Earmarks transfer too much power to political parties' central leadership	supports
2527	Abolish congressional earmarks	Earmarks allow the leaders of political parties to be too powerful.	supports
2528	Abolish congressional earmarks	Earmarks give the central leaders of political parties too much leverage.	supports
2529	Abolish congressional earmarks	Earmarks erode trust in the government	supports
2530	Abolish congressional earmarks	Earmarks contribute to a loss of confidence in the government.	supports
2531	Abolish congressional earmarks	Earmarks make people suspicious of the government.	supports
2532	Abolish congressional earmarks	Earmarks circumvent the normal legislative processes and erode confidence in government	supports
2533	Abolish congressional earmarks	McCain's Economic Adviser Says Earmarks Erode Public Trust	supports
2534	Abolish congressional earmarks	Earmarks do not accord with democratic principles of equity, fairness and justice	supports
2535	Abolish congressional earmarks	Earmarks are against our basic principles of fairness.	supports
2536	Abolish congressional earmarks	Earmarks aren't fair to everyone.	supports
2537	Abolish congressional earmarks	Abolishing earmarks will save money	supports
2538	Abolish congressional earmarks	Getting rid of earmarks will cut down on government waste.	supports
2539	Abolish congressional earmarks	Eliminating earmarks will help save tax dollars.	supports
2540	Abolish congressional earmarks	Should congressional earmarks be abolished?	supports
2541	Abolish congressional earmarks	Debate: Congressional Earmarks	supports
2542	Abolish congressional earmarks	Congressional earmarks are a check on an excessively powerful executive branch	refutes
2543	Abolish congressional earmarks	Without congress to check the executive branch it could run wild.	refutes
2544	Abolish congressional earmarks	Congress is one of the checks of the check and balance system that reins in the executive branch.	refutes
2545	Abolish congressional earmarks	Earmarks do not represent an efficient use of taxpayers' money	supports
2546	Abolish congressional earmarks	Earmarks waste the taxpayer's money.	supports
2547	Abolish congressional earmarks	Earmarks aren't the best way to spend tax dollars.	supports
2548	Abolish congressional earmarks	Earmarks: The end of congressional pork?	supports
2549	Abolish congressional earmarks	Oversight , and Impact of Congressional Earmarks 2	supports
2550	Abolish congressional earmarks	Imposing a ban on earmarking will destabilise congrerss	refutes
2551	Abolish congressional earmarks	Congress would be destabilised without earmarks.	refutes
2552	Abolish congressional earmarks	A ban on earmarks would negatively affect congress.	refutes
2553	We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial	Withdrawal from Article 98 agreements would hamper relations with the US	refutes
2554	We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial	If the US withdraws from Article 98 other countries would not respect the US.	refutes
2555	We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial	To maintain good US relations with the world we must follow Article 98.	refutes
